"","user_id","gender","age_group","city"
"725850",2287499,"Женщина","75 и старше","Воронеж"
"725866",2234550,"Женщина","25-34","Саратов"
"725872",969177,"Мужчина","35-44","Красноярск"
"726832",882184,"Мужчина","35-44","Тюмень"
"726833",2433136,"Мужчина","25-34","Москва"
"726881",2373956,"Женщина","35-44","Москва"
"726911",1396612,"Мужчина","35-44","Краснодар"
"727310",1699393,"Женщина","25-34","Ульяновск"
"727311",1233152,"Женщина","45-54","Краснодар"
"727323",1713143,"Мужчина","15-24","Иркутск"
"727499",1148472,"Женщина","45-54","Москва"
"727609",1714034,"Женщина","25-34","Ижевск"
"727681",1150396,"Мужчина","15-24","Красноярск"
"727716",1712540,"Мужчина","55-64","Воронеж"
"728383",1560419,"Женщина","35-44","Томск"
"728677",1713323,"Мужчина","25-34","Москва"
"728901",2373047,"Мужчина","15-24","Иркутск"
"729148",1437971,"Женщина","25-34","Ростов-на-Дону"
"729188",2344099,"Мужчина","35-44","Мурманск"
"729331",1149249,"Женщина","25-34","Краснодар"
"729603",2406573,"Мужчина","35-44","Нижний Новгород"
"729606",2408272,"Мужчина","35-44","Нижний Новгород"
"729613",2501229,"Мужчина","25-34","Воронеж"
"729623",1588440,"Женщина","25-34","Ярославль"
"729668",2558347,"Женщина","25-34","Ростов-на-Дону"
"729700",2873409,"Женщина","25-34","Астрахань"
"729701",2499727,"Мужчина","35-44","Набережные Челны"
"729717",2525267,"Женщина","45-54","Ставрополь"
"729762",1563443,"Женщина","25-34","Ростов-на-Дону"
"729766",2447893,"Женщина","25-34","Волгоград"
"729768",2366178,"Женщина","25-34","Санкт-Петербург"
"729936",1688812,"Женщина","25-34","Санкт-Петербург"
"730216",2376956,"Мужчина","25-34","Санкт-Петербург"
"730217",2412779,"Женщина","35-44","Липецк"
"730294",1713568,"Женщина","45-54","Омск"
"730582",2455433,"Женщина","55-64","Новокузнецк"
"730606",2739243,"Мужчина","35-44","Казань"
"730612",1884926,"Женщина","35-44","Санкт-Петербург"
"730637",2338921,"Мужчина","35-44","Санкт-Петербург"
"730652",1400347,"Женщина","15-24","Санкт-Петербург"
"730832",2726751,"Женщина","65-74","Новосибирск"
"730934",2303865,"Женщина","25-34","Московская Область"
"731074",2411389,"Женщина","45-54","Тамбов"
"731109",1296632,"Женщина","15-24","Барнаул"
"731113",2277202,"Мужчина","25-34","Великий Новгород"
"731141",2169972,"Мужчина","25-34","Красноярск"
"731165",2537426,"Мужчина","15-24","Омск"
"731166",2397494,"Женщина","25-34","Омск"
"731278",1452540,"Женщина","35-44","Московская Область"
"731350",1572294,"Мужчина","25-34","Томск"
"731575",2375835,"Мужчина","15-24","Томск"
"731625",2354682,"Женщина","75 и старше","Москва"
"731657",2420434,"Мужчина","35-44","Уфа"
"731720",2707277,"Женщина","25-34","Вологда"
"731721",1207920,"Женщина","45-54","Москва"
"733947",337618,"Мужчина","35-44","Краснодар"
"734101",2286197,"Женщина","15-24","Москва"
"734122",2713856,"Женщина","15-24","Москва"
"734123",2392909,"Женщина","25-34","Санкт-Петербург"
"734438",2317596,"Мужчина","25-34","Новосибирск"
"735206",2532076,"Женщина","25-34","Барнаул"
"735234",1305481,"Женщина","25-34","Краснодар"
"735258",2331117,"Женщина","35-44","Москва"
"735294",2347559,"Женщина","25-34","Чебоксары"
"735302",1948035,"Мужчина","25-34","Санкт-Петербург"
"735327",2469091,"Мужчина","25-34","Альметьевск"
"735372",2307093,"Мужчина","15-24","Москва"
"735442",2285958,"Мужчина","35-44","Пятигорск"
"735454",1126201,"Женщина","35-44","Екатеринбург"
"735930",2519252,"Мужчина","25-34","Брянск"
"736018",2427880,"Женщина","25-34","Тобольск"
"736046",1541997,"Мужчина","35-44","Иваново"
"736488",825748,"Мужчина","15-24","Москва"
"736518",2432731,"Мужчина","15-24","Москва"
"736528",370952,"Мужчина","25-34","Казань"
"736537",1324194,"Мужчина","25-34","Ярославль"
"738511",1151197,"Женщина","25-34","Челябинск"
"738560",1495391,"Мужчина","45-54","Новосибирск"
"741212",2275220,"Мужчина","35-44","Петропавловск-Камчатский"
"741497",2275479,"Мужчина","35-44","Самара"
"741513",840892,"Мужчина","15-24","Нижний Новгород"
"741522",2276406,"Женщина","15-24","Ростов-на-Дону"
"741546",376332,"Мужчина","35-44","Брянск"
"741682",2209799,"Женщина","35-44","Иркутск"
"741727",2276403,"Мужчина","25-34","Самара"
"741817",612451,"Женщина","25-34","Ижевск"
"741898",2276829,"Мужчина","35-44","Петропавловск-Камчатский"
"741907",2276885,"Женщина","25-34","Нижний Тагил"
"742207",2277073,"Мужчина","15-24","Новосибирск"
"742271",2911632,"Женщина","25-34","Москва"
"742275",271322,"Женщина","25-34","Екатеринбург"
"742555",1762057,"Женщина","15-24","Москва"
"742840",236221,"Женщина","15-24","Самара"
"742905",704706,"Женщина","25-34","Новосибирск"
"746482",2254718,"Мужчина","25-34","Белгород"
"746518",1714443,"Женщина","25-34","Тамбов"
"747490",702461,"Мужчина","25-34","Омск"
"748381",2351380,"Женщина","25-34","Альметьевск"
"748437",1466176,"Женщина","25-34","Московская Область"
"748452",2279636,"Мужчина","25-34","Ростов-на-Дону"
"748522",2327892,"Женщина","15-24","Ставрополь"
"748547",2280229,"Мужчина","55-64","Пермь"
"748553",2231493,"Мужчина","35-44","Новосибирск"
"748670",1423848,"Женщина","25-34","Иркутск"
"748682",438929,"Женщина","35-44","Волгоград"
"748698",2282264,"Женщина","25-34","Барнаул"
"748713",1560283,"Мужчина","45-54","Санкт-Петербург"
"748938",2447035,"Женщина","25-34","Нижний Тагил"
"748973",2282145,"Мужчина","35-44","Саратов"
"749003",2282385,"Женщина","35-44","Мурманск"
"749015",2283364,"Женщина","25-34","Москва"
"749027",1441897,"Женщина","15-24","Москва"
"749135",41375,"Женщина","25-34","Пермь"
"749477",1662073,"Мужчина","25-34","Саратов"
"749517",2348612,"Мужчина","15-24","Нижний Новгород"
"749518",2283867,"Женщина","15-24","Екатеринбург"
"749758",230261,"Женщина","15-24","Екатеринбург"
"749762",1553163,"Женщина","35-44","Томск"
"749930",2284375,"Женщина","25-34","Волгоград"
"750096",259219,"Женщина","25-34","Москва"
"750126",2332192,"Мужчина","35-44","Самара"
"750153",2285116,"Женщина","25-34","Белгород"
"750195",2285395,"Мужчина","25-34","Оренбург"
"750215",2499930,"Мужчина","15-24","Йошкар-Ола"
"750218",2285263,"Мужчина","15-24","Йошкар-Ола"
"750266",955978,"Женщина","35-44","Санкт-Петербург"
"750308",2722012,"Мужчина","35-44","Ноябрьск"
"750309",2285570,"Мужчина","35-44","Ноябрьск"
"750317",2565957,"Мужчина","35-44","Ноябрьск"
"750322",2285799,"Мужчина","35-44","Киров"
"750346",2371322,"Мужчина","15-24","Тольятти"
"750347",2286200,"Мужчина","15-24","Тольятти"
"750348",1692608,"Мужчина","15-24","Курск"
"750420",2286354,"Женщина","45-54","Санкт-Петербург"
"750432",2120806,"Мужчина","35-44","Тюмень"
"750448",1719926,"Мужчина","35-44","Санкт-Петербург"
"750538",2549182,"Мужчина","15-24","Кострома"
"750556",1043959,"Женщина","15-24","Екатеринбург"
"750560",2290863,"Женщина","25-34","Омск"
"750690",1588650,"Мужчина","25-34","Москва"
"750780",1842141,"Женщина","25-34","Калининград"
"750782",2373315,"Женщина","65-74","Москва"
"750797",2287590,"Женщина","15-24","Екатеринбург"
"750885",2279274,"Женщина","45-54","Красноярск"
"750886",2230848,"Женщина","15-24","Липецк"
"750916",2288403,"Женщина","25-34","Самара"
"750922",1667109,"Мужчина","35-44","Москва"
"751340",345055,"Женщина","35-44","Краснодар"
"751948",2337462,"Женщина","15-24","Петрозаводск"
"752293",2306027,"Мужчина","25-34","Орел"
"752301",2308770,"Женщина","15-24","Санкт-Петербург"
"752409",2490000,"Мужчина","35-44","Москва"
"752463",2524815,"Женщина","25-34","Тула"
"752472",675742,"Женщина","75 и старше","Воронеж"
"752500",1600197,"Женщина","45-54","Москва"
"753830",1306045,"Женщина","45-54","Ростов-на-Дону"
"754760",2440536,"Мужчина","15-24","Красноярск"
"754775",852459,"Женщина","25-34","Уфа"
"756070",2556470,"Женщина","55-64","Краснодар"
"756190",2417528,"Мужчина","25-34","Кемерово"
"756214",2373756,"Женщина","45-54","Санкт-Петербург"
"756215",1715116,"Женщина","45-54","Санкт-Петербург"
"757424",2298372,"Мужчина","35-44","Мурманск"
"757448",2566874,"Женщина","35-44","Москва"
"757476",2342959,"Мужчина","35-44","Мурманск"
"757584",2147167,"Женщина","45-54","Москва"
"757585",2443851,"Женщина","45-54","Москва"
"757615",2413307,"Женщина","25-34","Кемерово"
"757775",2490705,"Женщина","25-34","Екатеринбург"
"757820",1468337,"Мужчина","45-54","Ростов-на-Дону"
