"","phone_id","user_id","dw_kind","platform","os"
"774956","431139",2300927,"courier","web","windows"
"774972","431194",2301821,"courier","web","mac"
"774980","431205",2302384,"courier","app","ios"
"775043","431239",2878959,"pickup","web","android"
"775045","431307",614215,"courier","web","windows"
"775051","431374",2008009,"courier","app","ios"
"775057","431434",2302319,"courier","app","android"
"775117","431447",2302421,"courier","web","windows"
"775127","431504",2295579,"courier","app","android"
"775143","431506",2302868,"courier","app","android"
"775149","431536",2371863,"courier","app","android"
"775161","431674",2258255,"courier","web","windows"
"775181","431800",2415138,"courier","web","windows"
"775182","431839",2303822,"courier","app","ios"
"775286","431893",2193536,"courier","web","windows"
"775366","431980",2304431,"courier","web","windows"
"775370","432071",2304421,"courier","app","android"
"775376","432181",2423692,"courier","web","windows"
"775432","432195",2305497,"courier","web","windows"
"775436","432284",2305880,"courier","web","windows"
"775448","432348",2306119,"courier","app","android"
"775504","43235",1371580,"courier","app","ios"
"775774","432429",2305161,"courier","app","ios"
"775786","432672",2307180,"courier","web","windows"
"775821","432768",1958969,"courier","app","ios"
"775849","432961",2302910,"courier","app","android"
"775903","432962",1907003,"courier","app","android"
"775907","4330",1709374,"courier","web","windows"
"775995","43307",1717316,"courier","web","mac"
"776520","4333",1394782,"courier","web","windows"
"777003","433703",2889199,"courier","app","android"
"777006","433858",2360620,"courier","web","android"
"777009","433858",2371355,"courier","web","android"
"777037","433939",722798,"courier","web","windows"
"777198","433980",2310154,"courier","web","windows"
"777226","434380",2326157,"courier","app","ios"
"777326","434452",315116,"courier","web","windows"
"777354","434468",2349775,"courier","app","android"
"777494","4345",243498,"courier","web","windows"
"778300","43464",740462,"courier","app","ios"
"778372","434772",2436468,"courier","app","ios"
"778543","434801",2444594,"courier","web","android"
"778671","43489",1717543,"courier","app","ios"
"778814","434893",439969,"courier","web","windows"
"778815","434893",2809266,"courier","web","windows"
"778816","434916",2452616,"courier","web","windows"
"778886","434941",2371760,"courier","web","windows"
"778901","434959",918702,"courier","web","linux"
"779253","435130",2438158,"courier","app","android"
"779277","43516",1319077,"courier","app","ios"
"779367","435236",2471258,"courier","app","android"
"779439","435516",2425247,"courier","web","windows"
"779451","43558",857246,"courier","web","mac"
"780531","43586",1652624,"courier","app","ios"
"780551","4359",760763,"courier","app","ios"
"780831","435979",589148,"courier","web","android"
"780841","436093",2412636,"courier","web","windows"
"780918","436208",2320645,"courier","web","windows"
"780930","43622",1478730,"courier","app","android"
"781119","436268",2327220,"courier","app","ios"
"781179","436303",2403316,"courier","web","windows"
"781267","436612",2557141,"courier","app","android"
"781351","43664",1715211,"courier","app","ios"
"781637","436885",2393895,"courier","web","windows"
"781767","436921",2570565,"courier","app","ios"
"781777","436947",2192145,"courier","app","android"
"781854","437082",2559478,"courier","web","android"
"781874","437153",2313088,"courier","web","windows"
"781928","43736",1762124,"courier","app","ios"
"783208","437692",1377993,"courier","app","ios"
"783232","43776",1582477,"courier","web","windows"
"783241","43787",1647220,"courier","app","windows"
"783266","437888",2318821,"courier","app","ios"
"783267","437908",2394183,"courier","web","windows"
"783384","438130",2455859,"courier","app","ios"
"783394","438144",2527575,"courier","app","android"
"783426","438168",2530702,"courier","app","ios"
"783444","438481",434412,"courier","app","android"
"783640","438499",2224648,"courier","app","android"
"783682","438500",1340936,"courier","app","ios"
"783712","438596",2299790,"courier","web","windows"
"783747","438611",1740289,"courier","app","ios"
"783813","438641",2725697,"courier","app","ios"
"783815","43877",1719078,"courier","app","android"
"783878","438772",2302963,"courier","app","android"
"783893","43882",1259498,"courier","app","android"
"784311","438827",33445,"courier","web","windows"
"784320","43883",1884631,"courier","web","windows"
"784677","438939",2308616,"courier","app","android"
"784758","438949",1552752,"courier","app","ios"
"784778","439071",1497524,"courier","app","ios"
"784820","439220",2309404,"courier","web","windows"
"784836","439330",2309849,"courier","web","windows"
"784876","439341",2309811,"courier","app","ios"
"784885","439479",2309918,"courier","web","windows"
"784893","439518",2310234,"courier","web","windows"
"784901","439555",1356807,"courier","app","android"
"784973","439562",2334883,"courier","app","android"
"784974","439603",2310505,"courier","app","android"
"784990","439664",2312218,"courier","app","android"
"785386","43977",1723095,"courier","web","windows"
"785485","439806",2811425,"courier","app","android"
"785486","439866",2310043,"courier","web","windows"
"785492","439964",2311699,"courier","app","android"
"785512","439998",2311633,"courier","web","windows"
"785524","440055",2308518,"courier","web","android"
"785542","440070",2723991,"courier","app","android"
"785543","440078",2039286,"courier","app","ios"
"785549","440137",2193061,"courier","web","windows"
"785555","440138",2312957,"courier","web","windows"
"785563","440719",481007,"courier","web","mac"
"785579","44092",1718237,"courier","web","windows"
"785633","44107",1076542,"courier","web","android"
"785655","441096",1679847,"courier","app","ios"
"785667","44152",1065635,"courier","app","ios"
"785888","441520",1204447,"courier","app","ios"
"785897","44184",2701146,"courier","web","windows"
"785899","44228",1748407,"courier","app","ios"
"785948","44230",1277675,"courier","app","android"
"786398","44249",1037698,"courier","app","ios"
"787070","44254",1759086,"courier","app","android"
"787142","44294",1343710,"courier","app","android"
"787310","442969",2365309,"courier","app","ios"
"787319","44329",1463708,"courier","app","ios"
"787607","44335",1718824,"courier","web","windows"
"787739","44338",994997,"courier","web","windows"
"788759","443429",2415963,"courier","app","ios"
"788783","443462",2333303,"courier","app","android"
"788873","443616",785056,"courier","app","ios"
"788880","443625",2525020,"courier","web","windows"
"789101","443808",2363273,"courier","web","windows"
"789171","444186",1621332,"courier","app","android"
"789196","44442",1632541,"courier","web","windows"
"789406","444583",2520230,"courier","web","windows"
"789414","444873",2774433,"courier","web","mac"
"789419","44492",1718567,"courier","web","windows"
"789704","44508",1718742,"courier","app","ios"
"790496","445276",1815063,"courier","app","ios"
"790508","445462",628037,"pickup","web","android"
"790524","445509",2773547,"courier","web","windows"
"790525","44564",1295870,"courier","web","windows"
"790606","44570",1946275,"courier","app","android"
"790750","44603",1910805,"courier","app","ios"
"791432","446311",780454,"courier","web","windows"
"791447","44638",1753565,"courier","web","windows"
"791555","44651",1041207,"courier","app","ios"
"791575","446525",2535635,"pickup","web","android"
"791576","446607",2364225,"courier","app","ios"
"791578","446783",2329297,"courier","web","ios"
"791584","446797",2369031,"courier","app","android"
"791665","446833",2370345,"courier","web","windows"
"791666","446977",2055840,"courier","app","ios"
"791687","447036",2435204,"courier","app","android"
"791732","447303",2471482,"courier","web","android"
"791840","447356",1596387,"courier","app","android"
"791849","44759",270288,"courier","app","ios"
"791948","44775",1877713,"courier","web","windows"
"792328","44803",1114712,"courier","web","android"
"793768","448274",1382710,"courier","web","android"
"793772","448660",489075,"courier","web","windows"
"793796","449115",215153,"courier","web","windows"
"793797","449191",941808,"courier","app","android"
"793917","449232",714223,"courier","app","ios"
"793925","449522",2281541,"courier","app","ios"
"793957","449626",2425009,"courier","app","android"
"793975","44968",1116563,"courier","web","mac"
"794281","449696",2598453,"pickup","web","windows"
"794285","449777",2338116,"courier","app","ios"
"794300","449964",2393132,"courier","app","android"
"794301","449979",2506190,"courier","web","windows"
"794361","450175",2246209,"courier","web","windows"
"794416","45036",1523270,"courier","web","mac"
"794446","45047",1379811,"courier","web","mac"
"794929","45050",1365436,"courier","app","ios"
"794959","450723",2431787,"courier","web","windows"
"794994","45073",1181617,"courier","web","windows"
"795264","450875",1592243,"courier","web","windows"
"795448","450962",2364859,"courier","app","android"
"795488","451488",2756563,"courier","app","ios"
"795491","451596",2571628,"courier","app","android"
"795506","451707",259344,"courier","app","android"
"795514","45178",1986263,"courier","web","windows"
"795654","451792",2417054,"courier","app","android"
"796060","451879",2393897,"courier","web","windows"
"796172","451929",280586,"courier","web","windows"
"796193","451947",2431709,"courier","app","android"
"796263","452030",2314224,"courier","app","ios"
"796271","45232",1151424,"courier","app","ios"
"796301","452449",2326889,"courier","app","android"
"796309","452465",2498516,"courier","web","windows"
"796311","452465",2642229,"courier","web","windows"
"796312","452465",2558417,"courier","web","windows"
"796319","452465",2636351,"courier","web","windows"
"796329","452465",2637183,"courier","web","windows"
"796334","452465",2819268,"courier","web","windows"
"796335","452465",2637199,"courier","web","windows"
"796345","452539",2315942,"courier","web","windows"
"796360","45262",2007971,"courier","app","android"
"796402","45299",1549519,"courier","app","android"
"796674","4531",1417174,"courier","app","ios"
"796675","45317",1620363,"courier","app","ios"
"797731","45367",1066048,"courier","app","ios"
"797971","45376",710850,"courier","app","android"
"798070","454383",2844996,"courier","app","android"
"798072","454558",1223976,"courier","web","windows"
"798076","45461",1735969,"courier","web","windows"
"798118","45497",1925418,"courier","web","windows"
"798643","455281",2289141,"courier","web","windows"
"798661","45580",846273,"courier","app","android"
"799444","45587",444003,"courier","web","windows"
"799460","45587",337626,"courier","web","windows"
"799518","45628",2091402,"courier","app","android"
"799574","456617",2317668,"courier","web","windows"
"799594","456664",2312950,"courier","app","android"
