"","CE_id","user_id","mean_rate","satisfaction","avg_check","timediff_order"
"655516","CE_3004",1568854,2.78,"Detractors",218.32,161
"655546","CE_3005",2236012,4.09,"Promoters",95.185,56
"655626","CE_3006",1224858,3,NA,71.835,60
"655661","CE_3007",2235111,4.33,"Promoters",420.065,31
"655841","CE_3008",2235316,2.5,"Detractors",86.545,43
"655857","CE_3009",2235818,2.5,"Detractors",90.69,62
"655893","CE_3010",700230,2,"Detractors",156.68,236
"655949","CE_3011",2261114,3.77,"Passives",116.63,51
"655985","CE_3012",137910,4.44,"Promoters",110.725,66
"656120","CE_3013",702179,2.86,"Detractors",140.83,216
"656344","CE_3014",1102253,3.1,"Passives",143.91,168
"656470","CE_3015",2236299,5,"Promoters",82.61,55
"656476","CE_3016",2237407,0,"NotDefined",98.895,40
"656491","CE_3017",2236804,5,"Promoters",84.12,63
"656581","CE_3018",1317366,3.29,"Passives",87.4,236
"656691","CE_3019",553839,4.23,"Promoters",125.065,241
"658231","CE_3020",2238182,1.67,"Detractors",108.065,55
"658249","CE_3021",622258,3.64,"Passives",112.43,236
"658601","CE_3022",2720438,0,"NotDefined",136.315,76
"658602","CE_3023",1535437,1.83,"Detractors",153.85,117
"658644","CE_3024",247469,3.41,"Passives",382.635,237
"659194","CE_3025",1966760,2.5,"Detractors",192,26
"659198","CE_3026",1617611,4.38,"Promoters",214.04,84
"659270","CE_3027",1576698,1.88,"Detractors",137.225,70
"659374","CE_3028",700935,0,"NotDefined",95.605,191
"659390","CE_3029",1698487,1.5,"Detractors",266.84,94
"659500","CE_3030",620706,3.28,"Passives",157.54,238
"660524","CE_3031",354936,1.38,"Detractors",1309.15,224
"660780","CE_3032",1525966,3.33,"Passives",96.28,56
"660782","CE_3033",2040810,1.11,"Detractors",66.6,63
"660836","CE_3034",1689677,3.33,"Passives",250.555,69
"660926","CE_3035",1054349,3.75,"Passives",97.585,97
"660954","CE_3036",962278,4.62,"Promoters",101.345,188
"661674","CE_3037",1972417,0,"NotDefined",90.705,92
"661683","CE_3038",1286358,3.33,"Passives",145.56,78
"661713","CE_3039",1227604,3.92,"Passives",176.335,149
"662493","CE_3040",1628782,1.76,"Detractors",110.7,121
"662601","CE_3041",1365987,4.71,"Promoters",136.76,138
"663417","CE_3042",2173110,1.67,"Detractors",68.745,42
"663429","CE_3043",893360,4.67,"Promoters",150.25,174
"663495","CE_3044",1390444,3.36,"Passives",71.165,145
"664067","CE_3045",508803,3.08,"Passives",141.42,219
"664767","CE_3046",1472113,4.5,"Promoters",259.745,118
"665167","CE_3047",2340955,2.56,"Detractors",129.385,167
"665171","CE_3048",1139801,4,"Promoters",297.945,165
"665227","CE_3049",1253936,3.33,"Passives",175.655,134
"665308","CE_3050",786291,1,"Detractors",268.155,109
"665333","CE_3051",997851,2.67,"Detractors",82.42,26
"665345","CE_3052",314182,3.94,"Passives",153.87,225
"666561","CE_3053",1842875,0.68,"Detractors",83.985,145
"666771","CE_3054",773737,4.8,"Promoters",92.475,172
"666796","CE_3055",762676,4.38,"Promoters",92.865,226
"667363","CE_3056",452258,3.82,"Passives",157.015,161
"667754","CE_3057",974294,3.12,"Passives",90.41,191
"667866","CE_3058",265452,5,"Promoters",58.285,37
"667878","CE_3059",1707957,4.86,"Promoters",204.24,120
"667941","CE_3060",1703672,3.75,"Passives",573.385,72
"667961","CE_3061",2813383,1.25,"Detractors",328.16,123
"667963","CE_3062",2177157,2.56,"Detractors",90.67,158
"667964","CE_3063",1973858,3.33,"Passives",83.23,56
"668018","CE_3064",1309817,3.09,"Passives",218.805,152
"670202","CE_3065",808936,3.75,"Passives",108.995,29
"670203","CE_3066",1824382,2.14,"Detractors",130.855,98
"670207","CE_3067",1201538,0,"NotDefined",113.85,150
"670255","CE_3068",548943,4.4,"Promoters",131.7,62
"670405","CE_3069",2376376,3.89,"Passives",136.61,41
"670425","CE_3070",1616333,2.86,"Detractors",122.64,55
"670488","CE_3071",2353874,3.75,"Passives",289.07,46
"670489","CE_3072",1955624,2.92,"Detractors",76.47,153
"670500","CE_3073",1069786,2.92,"Detractors",76.47,153
"670572","CE_3074",2310549,1.67,"Detractors",129.525,65
"670581","CE_3075",1414112,2.21,"Detractors",129.295,148
"670768","CE_3076",2239902,3,NA,152.95,62
"670808","CE_3077",2239847,1,"Detractors",114.59,60
"670833","CE_3078",1909333,2.5,"Detractors",114.65,61
"670911","CE_3079",2205797,3.23,"Passives",142.705,64
"671031","CE_3080",1521942,4.58,"Promoters",172.87,130
"673931","CE_3081",2241591,0,"NotDefined",79.76,55
"673966","CE_3082",2242125,2.14,"Detractors",94.63,63
"674022","CE_3083",2241761,1.67,"Detractors",166.585,60
"674034","CE_3084",2248061,5,"Promoters",67.38,62
"674111","CE_3085",1210125,5,"Promoters",84.495,82
"674191","CE_3086",421038,2.14,"Detractors",138.68,98
"674196","CE_3087",2243046,4.2,"Promoters",111.285,49
"674316","CE_3088",165118,1,"Detractors",198.32,65
"674334","CE_3089",1118093,2.68,"Detractors",111.06,141
"674559","CE_3090",2283411,2.5,"Detractors",97.985,58
"674595","CE_3091",2244106,3.33,"Passives",82.21,46
"674607","CE_3092",2244540,3.12,"Passives",92.7,65
"674695","CE_3093",1684211,2.86,"Detractors",63.37,97
"674744","CE_3094",2244325,2.33,"Detractors",171.97,56
"674792","CE_3095",1903700,4.2,"Promoters",127.95,50
"674827","CE_3096",2245931,4.86,"Promoters",89.925,46
"674939","CE_3097",2006041,4,"Promoters",68.115,40
"674979","CE_3098",2246586,1.25,"Detractors",82.395,64
"675100","CE_3099",2246780,0.5,"Detractors",146.77,65
"675101","CE_3100",2246704,0,"NotDefined",132.975,29
"675111","CE_3101",2521615,1.25,"Detractors",89.71,58
"675112","CE_3102",1106930,0,"NotDefined",131.495,63
"675116","CE_3103",2246973,2.5,"Detractors",114.35,16
"675140","CE_3104",1988679,3.33,"Passives",176.68,27
"675161","CE_3105",2198118,3.26,"Passives",84.905,72
"675205","CE_3106",1240063,3.26,"Passives",84.905,72
"675324","CE_3107",2249592,1.43,"Detractors",139.41,56
"675401","CE_3108",1885489,0,"NotDefined",70.89,30
"675411","CE_3109",1509162,1.8,"Detractors",130.445,76
"675431","CE_3110",1786350,4.21,"Promoters",163.07,115
"675487","CE_3111",1525516,0,"NotDefined",92.195,106
"675535","CE_3112",2257467,5,"Promoters",122.15,58
"675565","CE_3113",232506,5,"Promoters",120.195,114
"675625","CE_3114",527682,3.64,"Passives",106.695,231
"678320","CE_3115",1985896,0.25,"Detractors",98.83,65
"678340","CE_3116",1985432,1.25,"Detractors",142.28,94
"678376","CE_3117",2287233,5,"Promoters",63.275,57
"678453","CE_3118",970102,3.29,"Passives",199.74,63
"678516","CE_3119",2470334,2.5,"Detractors",63.87,71
"678528","CE_3120",1596067,4.33,"Promoters",111.145,132
"678536","CE_3121",958214,3.7,"Passives",74.305,163
"678696","CE_3122",2038869,3.33,"Passives",162.315,63
"678708","CE_3123",421765,4.64,"Promoters",113.025,187
"678709","CE_3124",1988686,3.67,"Passives",192.495,88
"678715","CE_3125",1228064,2,"Detractors",115.79,109
"678745","CE_3126",316417,0.5,"Detractors",158.17,36
"678753","CE_3127",1356502,3.89,"Passives",162.51,120
"679536","CE_3128",149759,2.93,"Detractors",96.775,120
"679760","CE_3129",330958,0,"NotDefined",112.295,238
"680960","CE_3130",2252282,4.75,"Promoters",245.715,55
"681032","CE_3131",2252514,2.33,"Detractors",98.075,48
"681050","CE_3132",1120957,0,"NotDefined",142.785,62
"681215","CE_3133",1972306,3.17,"Passives",64.07,62
"681263","CE_3134",2262311,2,"Detractors",115.26,54
"681288","CE_3135",1074601,3.44,"Passives",191.675,152
"681299","CE_3136",1250770,3.44,"Passives",191.675,152
"681527","CE_3137",1504037,3.4,"Passives",107.42,61
"681533","CE_3138",2653570,3.22,"Passives",137.32,60
"681534","CE_3139",2255181,5,"Promoters",119.21,49
"681558","CE_3140",1539171,5,"Promoters",122.59,56
"681588","CE_3141",1548543,2.67,"Detractors",81.77,125
"681798","CE_3142",426772,2.5,"Detractors",101.51,43
"681864","CE_3143",388187,2,"Detractors",104.5,56
"681920","CE_3144",2257390,3.71,"Passives",89.435,63
"681976","CE_3145",2257909,0,"NotDefined",125.875,62
"682046","CE_3146",2408790,0,"NotDefined",117.035,40
"682050","CE_3147",2258146,2,"Detractors",98.79,42
"682080","CE_3148",2308626,4,"Promoters",179.37,39
"682089","CE_3149",2259041,3.33,"Passives",112.57,57
"682170","CE_3150",2259028,1.67,"Detractors",110.655,62
"682179","CE_3151",1178438,1,"Detractors",122.905,159
"682224","CE_3152",2257095,4.33,"Promoters",252.935,57
"682266","CE_3153",2260135,4.38,"Promoters",124.88,63
"682338","CE_3154",1132069,4.05,"Promoters",126.955,160
"682884","CE_3155",2260476,1.67,"Detractors",128.945,62
"682896","CE_3156",2260092,1.25,"Detractors",82.08,52
"682912","CE_3157",1055353,4.94,"Promoters",97.73,179
"692134","CE_3158",2261041,1.67,"Detractors",147.655,47
"692176","CE_3159",2261030,1.5,"Detractors",90.095,28
"692180","CE_3160",2059331,3.18,"Passives",87.19,63
"692222","CE_3161",489510,4.62,"Promoters",102.845,178
"692542","CE_3162",1293952,1.76,"Detractors",122.995,134
"692916","CE_3163",1104867,1.33,"Detractors",64.24,147
"692928","CE_3164",1223321,4.5,"Promoters",159.13,152
"693796","CE_3165",346792,3.76,"Passives",143.495,212
"694279","CE_3166",545542,2.71,"Detractors",199.84,141
"694280","CE_3167",1391932,0.62,"Detractors",157.035,162
"694343","CE_3168",1298192,3.47,"Passives",131.285,142
"694647","CE_3169",1711479,4.5,"Promoters",193.93,116
"694777","CE_3170",2370377,1.25,"Detractors",124.54,38
"694805","CE_3171",1115356,0,"NotDefined",275.275,169
"694869","CE_3172",1353114,1.52,"Detractors",130.415,122
"695260","CE_3173",855251,3.77,"Passives",123.775,201
"695988","CE_3174",1186343,3.76,"Passives",132.21,150
"696492","CE_3175",1550162,2.52,"Detractors",84.84,130
"697021","CE_3176",2390298,0,"NotDefined",123.535,25
"697027","CE_3177",1654002,5,"Promoters",168.985,38
"697091","CE_3178",2847353,3.57,"Passives",180.895,42
"697106","CE_3179",2430667,4.38,"Promoters",160.915,43
"697194","CE_3180",2292993,3.33,"Passives",269.875,47
"697203","CE_3181",2059236,5,"Promoters",104.3,44
"697212","CE_3182",2022898,2.25,"Detractors",304.935,50
"697303","CE_3183",1133451,1.67,"Detractors",240.89,40
"697375","CE_3184",2420762,5,"Promoters",67.42,36
"697410","CE_3185",1993111,1.25,"Detractors",213.86,94
"697430","CE_3186",2028366,5,"Promoters",62.68,71
"697493","CE_3187",2540657,0,"NotDefined",116.015,28
"697505","CE_3188",2388851,0,"NotDefined",215.275,50
"697506","CE_3189",1710855,0,"NotDefined",215.275,50
"697510","CE_3190",1061445,3.91,"Passives",121.665,174
"697631","CE_3191",1994055,0,"NotDefined",138.275,92
"697634","CE_3192",1994364,1.67,"Detractors",511.75,79
"697643","CE_3193",1862062,5,"Promoters",140.79,52
"697670","CE_3194",2261800,2.5,"Detractors",56.02,51
"697678","CE_3195",2261801,3.64,"Passives",160.105,61
"697832","CE_3196",2263755,3.5,"Passives",130.34,62
"697886","CE_3197",1471070,2.65,"Detractors",103.965,51
"697887","CE_3198",2310669,1.25,"Detractors",117.14,53
"697911","CE_3199",1535575,3.43,"Passives",51.26,125
"697967","CE_3200",864284,4.12,"Promoters",69.555,209
"699647","CE_3201",2262984,1.25,"Detractors",147.885,43
"699671","CE_3202",937486,1.09,"Detractors",106.91,155
"699701","CE_3203",2263130,3.33,"Passives",198.12,64
"699743","CE_3204",637700,0.83,"Detractors",176.275,40
"699767","CE_3205",1575701,0,"NotDefined",161.365,91
"699893","CE_3206",2263238,1.25,"Detractors",133.455,41
"699925","CE_3207",2263032,4.5,"Promoters",118.37,49
"699931","CE_3208",1698133,3.33,"Passives",80.35,61
"700067","CE_3209",2263414,2.5,"Detractors",773.435,36
"700071","CE_3210",2263802,5,"Promoters",133.405,60
"700181","CE_3211",2264182,5,"Promoters",189.945,61
"700217","CE_3212",1397327,3.25,"Passives",190.125,136
"700657","CE_3213",1440938,0,"NotDefined",257.315,123
"700678","CE_3214",2264483,1.33,"Detractors",64.65,41
"700690","CE_3215",1589313,3.65,"Passives",122.935,140
"701070","CE_3216",2264834,0,"NotDefined",181.735,61
"701105","CE_3217",2265086,1,"Detractors",101.085,56
"701135","CE_3218",2265231,5,"Promoters",207.8,43
"701141","CE_3219",730313,1,"Detractors",173.895,33
"701226","CE_3220",2265475,2.8,"Detractors",88.795,62
"701266","CE_3221",2303130,0,"NotDefined",123.205,43
"701270","CE_3222",1792567,3.75,"Passives",81.255,60
"701298","CE_3223",2266315,4.5,"Promoters",78.535,60
"701428","CE_3224",1256341,1.25,"Detractors",192,151
"701698","CE_3225",2307292,2.67,"Detractors",141.37,58
"701788","CE_3226",2574350,3.57,"Passives",139.82,125
"701800","CE_3227",2267543,4.75,"Promoters",128.82,50
"701816","CE_3228",2267677,3.88,"Passives",81.325,56
"701818","CE_3229",2267686,3.5,"Passives",98.02,54
"701918","CE_3230",2267728,2.8,"Detractors",112.74,43
"701958","CE_3231",2268249,5,"Promoters",85.955,36
"701978","CE_3232",1277535,2.67,"Detractors",127.9,127
"702014","CE_3233",1542847,3.33,"Passives",160.68,37
"702047","CE_3234",2309348,4.5,"Promoters",84.615,7
"702055","CE_3235",2445709,4.67,"Promoters",127.365,6
"702067","CE_3236",1934969,5,"Promoters",105.66,100
"702073","CE_3237",1218202,4.06,"Promoters",123.66,155
"702469","CE_3238",1042209,2.62,"Detractors",101.025,175
"702887","CE_3239",1031536,3.5,"Passives",263.685,114
"702967","CE_3240",1671295,4.5,"Promoters",176.855,123
"704183","CE_3241",1129041,0.71,"Detractors",114.015,156
"704260","CE_3242",2400606,2.5,"Detractors",86.04,20
"704276","CE_3243",1137164,3.5,"Passives",216.035,165
"704366","CE_3244",1646021,2.81,"Detractors",124.56,112
"704670","CE_3245",1133451,3.75,"Passives",202.085,125
"704682","CE_3246",1469823,4.67,"Promoters",93.715,142
"705207","CE_3247",1304422,4.5,"Promoters",146.645,152
"705961","CE_3248",2269080,2.5,"Detractors",140.38,63
"706153","CE_3249",916530,4.44,"Promoters",87.14,187
"706878","CE_3250",2269152,1.43,"Detractors",148.275,52
"706913","CE_3251",2298647,2.5,"Detractors",79.785,38
"706921","CE_3252",2269339,1,"Detractors",79.425,46
"706927","CE_3253",2269677,1.67,"Detractors",85.995,35
"706939","CE_3254",2269536,0,"NotDefined",123.51,63
"706957","CE_3255",2270162,2.67,"Detractors",193.305,37
"706969","CE_3256",2269798,1.49,"Detractors",148.24,62
"707090","CE_3257",2270714,1,"Detractors",81.095,47
"707106","CE_3258",2270265,1,"Detractors",102.445,57
"707115","CE_3259",2270911,1.67,"Detractors",109.615,8
"707124","CE_3260",2288014,3,NA,159.82,48
"707152","CE_3261",2556556,5,"Promoters",87.99,29
"707168","CE_3262",2351904,4,"Promoters",100.015,33
"707174","CE_3263",2283851,0,"NotDefined",180.585,40
"707180","CE_3264",2273268,3,NA,140.675,52
"707205","CE_3265",1536177,2.5,"Detractors",95.485,32
"707215","CE_3266",697385,5,"Promoters",93.245,6
"707221","CE_3267",1656956,4.4,"Promoters",123.865,124
"708976","CE_3268",239121,3.62,"Passives",131.86,237
"709648","CE_3269",2295389,3,NA,118.935,54
"709664","CE_3270",1606798,4.29,"Promoters",109.325,128
"710168","CE_3271",2400719,0.81,"Detractors",109.95,46
"710249","CE_3272",2569765,3.33,"Passives",74.575,24
"710264","CE_3273",1575701,0,"NotDefined",143.675,51
"710292","CE_3274",2249324,1.87,"Detractors",113.715,59
"710622","CE_3275",2294574,5,"Promoters",90.735,57
"710743","CE_3276",2325719,3.75,"Passives",85.105,54
"710795","CE_3277",1276664,3.53,"Passives",80.29,147
"711083","CE_3278",1427131,4,"Promoters",826.125,73
"711108","CE_3279",2428529,4.5,"Promoters",151.285,28
"711109","CE_3280",760514,2.57,"Detractors",109.705,222
"711592","CE_3281",1396342,2.27,"Detractors",87.975,119
"712942","CE_3282",2343818,0.79,"Detractors",66.195,52
"712943","CE_3283",2430941,4.9,"Promoters",119.785,43
"713103","CE_3284",2540629,4.33,"Promoters",136.625,16
"713169","CE_3285",2367359,0,"NotDefined",175.51,35
"713184","CE_3286",2559380,3.75,"Passives",94.775,23
"713212","CE_3287",1698777,0.91,"Detractors",113.515,119
"713377","CE_3288",2353100,1.25,"Detractors",157.895,35
"713401","CE_3289",1630774,5,"Promoters",87.315,50
"713405","CE_3290",2423835,4,"Promoters",70.19,39
"713495","CE_3291",2357890,4,"Promoters",303.705,48
"713635","CE_3292",2574574,4.86,"Promoters",119.91,27
"713719","CE_3293",1251585,3.49,"Passives",177.235,148
"717979","CE_3294",2423828,3.78,"Passives",115.56,39
"718078","CE_3295",2852055,3.5,"Passives",137.515,35
"718082","CE_3296",693810,0,"NotDefined",130.17,50
"718096","CE_3297",1656788,3.5,"Passives",153.58,124
"718596","CE_3298",1377473,4.43,"Promoters",81.01,143
"719194","CE_3299",2889207,2.86,"Detractors",109.285,36
"719195","CE_3300",2915786,2.86,"Detractors",109.285,36
"719196","CE_3301",1005218,4.78,"Promoters",153.185,151
"719702","CE_3302",2437247,0,"NotDefined",87.795,35
"719727","CE_3303",2283383,3.78,"Passives",156.3,52
"719835","CE_3304",2437768,0,"NotDefined",92.68,42
"719850","CE_3305",1364191,0.44,"Detractors",213.165,125
"720356","CE_3306",2281342,4.27,"Promoters",100.69,62
"720671","CE_3307",1326551,4.08,"Promoters",106.465,144
"721321","CE_3308",1951261,4.29,"Promoters",132.85,55
"721517","CE_3309",2298178,4.77,"Promoters",143.895,59
"721773","CE_3310",2371822,4.38,"Promoters",120.805,44
"721827","CE_3311",1433507,3.93,"Passives",143.05,126
"722082","CE_3312",2522942,1.67,"Detractors",117.635,60
"722083","CE_3313",2350760,4.33,"Promoters",109.775,44
"722101","CE_3314",2321751,1.25,"Detractors",129.02,39
"722129","CE_3315",1970835,5,"Promoters",124.71,23
"722219","CE_3316",665621,4.23,"Promoters",119.865,161
"722549","CE_3317",2377096,1,"Detractors",162.705,47
"722599","CE_3318",2428095,4.17,"Promoters",122.24,43
"722659","CE_3319",428481,0,"NotDefined",126.795,41
"722677","CE_3320",2440370,0,"NotDefined",156.255,42
"722695","CE_3321",397727,4.38,"Promoters",74.12,201
"723319","CE_3322",2427569,5,"Promoters",165.385,40
"723439","CE_3323",2494530,2.5,"Detractors",95.13,7
"723444","CE_3324",1639333,5,"Promoters",113.07,39
"723472","CE_3325",118083,2.15,"Detractors",131.735,50
"723474","CE_3326",2433094,4.33,"Promoters",196.19,40
"723546","CE_3327",1364550,4.42,"Promoters",105.39,144
"724218","CE_3328",2515352,1.67,"Detractors",152.69,33
"724278","CE_3329",2427068,0,"NotDefined",133.62,45
"724366","CE_3330",2246105,2.5,"Detractors",96.165,30
"724374","CE_3331",2361158,3.75,"Passives",143.81,38
"724398","CE_3332",2291380,0,"NotDefined",140.635,33
"724438","CE_3333",177629,1,"Detractors",140.92,88
"724447","CE_3334",2534622,5,"Promoters",166.895,30
"724517","CE_3335",1789701,3.33,"Passives",174.92,40
"724559","CE_3336",1614118,3.75,"Passives",109.725,127
"724739","CE_3337",2438881,3.8,"Passives",94.135,40
"724779","CE_3338",1417078,4.5,"Promoters",95.95,144
"725239","CE_3339",324056,4.41,"Promoters",85.25,205
"725339","CE_3340",2299565,3.89,"Passives",128.35,34
"725501","CE_3341",2221761,5,"Promoters",172.505,31
"725699","CE_3342",1998861,4.17,"Promoters",141.42,43
"725703","CE_3343",2361143,1.07,"Detractors",66.075,53
"725706","CE_3344",1441561,2.73,"Detractors",52.09,140
"725784","CE_3345",1491521,5,"Promoters",72.525,121
"725850","CE_3346",2287499,0,"NotDefined",72.99,53
"725866","CE_3347",2234550,3.33,"Passives",86.575,55
"725872","CE_3348",969177,3.97,"Passives",151.075,121
"726832","CE_3349",882184,3.45,"Passives",107.99,199
"726833","CE_3350",2433136,4.29,"Promoters",183.48,29
"726881","CE_3351",2373956,2.8,"Detractors",162.485,38
"726911","CE_3352",1396612,3.71,"Passives",152.975,127
"727310","CE_3353",1699393,0,"NotDefined",75.81,31
"727311","CE_3354",1233152,3.33,"Passives",301.845,52
"727323","CE_3355",1713143,3.91,"Passives",136.19,119
"727499","CE_3356",1148472,3.64,"Passives",213.49,159
"727609","CE_3357",1714034,1.88,"Detractors",123.81,105
"727681","CE_3358",1150396,0,"NotDefined",123.61,156
"727716","CE_3359",1712540,3.26,"Passives",160.28,120
"728383","CE_3360",1560419,3.93,"Passives",153.195,124
"728677","CE_3361",1713323,0.36,"Detractors",156.335,120
"728901","CE_3362",2373047,3.08,"Passives",104.495,49
"729148","CE_3363",1437971,2,"Detractors",84.525,54
"729188","CE_3364",2344099,4.36,"Promoters",112.365,50
"729331","CE_3365",1149249,1.81,"Detractors",144.725,148
"729603","CE_3366",2406573,2.75,"Detractors",66.865,38
